rmse,mae,r2,fold
0.2998040955097453,0.24764771871787392,0.27353743377288575,1
0.3106143578787515,0.24909032015057228,0.20346355997825705,2
0.31385723555550077,0.2503344806059565,0.1957700202051611,3
0.31014095532098224,0.2572790995926783,0.2612834889172301,4
0.3268959017770541,0.2611444205155479,0.2409544089583262,5
