NU_ANO_CENSO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;TAXA_CRE_INT;PROP_ESC_PUBLICA;PROP_ESC_URBANA;PROP_MAT_BRANCA;PROP_MAT_PRETA;PROP_MAT_PARDA;PROP_MAT_INDIGENA;COBERTURA_CRECHE_0_3;CRECHE_POR_1000_HAB;ESCOLAS_CRECHE_POR_1000_CRIAN;MEDIA_MAT_0_3_POR_ESCOLA;PROP_POP_0_4;LOG_POP_TOTAL;LOG_POP_0_4;PIB_PC;LOG_PIB_PC;TAXA_OCUP_FEM;TAXA_OCUP_MASC;PROP_MAES_JOVENS;PROP_DOM_SEM_CONJUGE;PROP_DOM_SEM_CONJUGE_MULHER;PROP_DOM_SEM_CONJUGE_HOMEM;PROP_MULHER_ENTRE_RESP_SEM_CONJUGE;PERC_RENDA_OUTRAS_FONTES;RAZAO_OUTRAS_FONTES_TRABALHO;RENDA_MEDIANA_RESPONSAVEL;LOG_RENDA_MEDIANA_RESPONSAVEL;IDH_PROP_POBREZA;IDH_PROP_POBREZA_CRIANCAS;IDH_PROP_VULNER_POBREZA;IDH_GINI;IDH_EXPECT_ANOS_ESTUDO;IDH_RAZAO_DEPENDENCIA
2022;2100055;Açailândia;MA;0.135303;0.817391;0.695652;0.145048;0.016151;0.836538;0.001131;0.206821;18.104176;14.056961;15;0.076781;11.576379;9.009692;38939.02;10.569778;0.374363;0.631811;0.014926;0.1712;0.151264;0.019936;0.883551;21.47;0.273399;1212.0;7.100852;25.17;36.65;53.86;0.56;9.34;55.43
2022;2100105;Afonso Cunha;MA;0.864198;1.0;0.24;0.040602;0.023903;0.932875;0.000327;0.362191;26.367188;44.169611;8;0.092122;8.723394;6.340359;19123.21;9.85871;0.275815;0.419239;0.037771;0.148561;0.124486;0.024075;0.837945;43.42;0.767409;1200.0;7.09091;66.8;78.75;82.32;0.59;8.62;74.96
2022;2100154;Água Doce do Maranhão;MA;0.0;0.969697;0.242424;0.09079;0.014749;0.890528;0.000983;0.187567;16.389392;35.369775;5;0.076841;9.404508;6.839476;9946.8;9.205106;0.311589;0.473313;0.022701;0.133954;0.110829;0.023125;0.827368;45.26;0.826818;1200.0;7.09091;59.52;71.85;79.64;0.59;8.07;65.18
2022;2100204;Alcântara;MA;0.0;0.982143;0.142857;0.066054;0.067747;0.865231;0.000484;0.173045;13.591812;46.589018;4;0.065089;9.823795;7.092574;8321.87;9.026763;0.261981;0.421794;0.021182;0.177424;0.150556;0.026868;0.848566;53.12;1.133106;1200.0;7.09091;54.48;67.97;74.63;0.59;8.21;59.08
2022;2100303;Aldeias Altas;MA;0.008863;0.982759;0.241379;0.043889;0.033889;0.919074;0.000926;0.284128;29.073263;26.839426;11;0.092803;10.055651;7.678789;15862.32;9.671765;0.213457;0.35999;0.023668;0.186619;0.165767;0.020852;0.888264;43.84;0.780627;1200.0;7.09091;60.07;73.89;82.49;0.59;6.68;70.61
2022;2100402;Altamira do Maranhão;MA;0.011299;1.0;0.352941;0.029438;0.012742;0.955624;0.000439;0.316206;27.45463;33.596838;9;0.078486;8.771525;6.228511;12305.88;9.417914;0.271743;0.51944;0.025013;0.13429;0.115838;0.018452;0.862595;43.05;0.755926;1200.0;7.09091;55.51;64.4;80.55;0.52;8.75;64.12
2022;2100436;Alto Alegre do Maranhão;MA;0.0;0.914286;0.571429;0.071256;0.013953;0.913302;0.000372;0.227365;26.239188;17.802645;13;0.081753;10.087849;7.584265;14966.98;9.613669;0.341802;0.536583;0.026239;0.204028;0.18336;0.020668;0.898701;36.25;0.568627;1100.0;7.003974;50.64;63.55;75.95;0.51;8.64;62.93
2022;2100477;Alto Alegre do Pindaré;MA;0.206349;0.985294;0.191176;0.081157;0.016747;0.90034;0.001405;0.434056;39.206534;30.71364;14;0.086114;10.154674;7.703008;10982.03;9.304107;0.27266;0.396289;0.036708;0.157626;0.135607;0.022019;0.860307;44.39;0.798238;1200.0;7.09091;64.61;76.49;86.17;0.57;9.8;72.95
2022;2100501;Alto Parnaíba;MA;0.0;0.974359;0.179487;0.110085;0.003849;0.883757;0.0;0.022573;1.530291;44.018059;1;0.079755;9.315601;6.787845;70851.29;11.168353;0.399655;0.55059;0.025979;0.183834;0.156113;0.027721;0.849206;30.48;0.438435;1212.0;7.100852;43.32;54.81;67.03;0.78;9.58;66.04
2022;2100550;Amapá do Maranhão;MA;0.003205;0.869565;0.521739;0.109673;0.014305;0.873978;0.000681;0.417054;43.514644;35.658915;12;0.089958;8.8778;6.4708;10786.19;9.286115;0.208171;0.379578;0.025561;0.162469;0.131358;0.031111;0.808511;49.32;0.973165;1200.0;7.09091;58.52;68.65;80.3;0.57;8.36;73.9
2022;2100600;Amarante do Maranhão;MA;0.0;0.963768;0.130435;0.058353;0.010638;0.689488;0.239836;0.167501;19.468788;36.344482;5;0.102386;10.520995;8.24223;11733.37;9.370277;0.251672;0.411248;0.059296;0.14016;0.117875;0.022286;0.840999;44.43;0.799532;1200.0;7.09091;50.0;61.2;75.78;0.59;8.21;76.4
2022;2100709;Anajatuba;MA;0.011364;0.972603;0.109589;0.308305;0.11703;0.560822;0.000839;0.177511;13.900956;41.666667;4;0.069189;10.139468;7.469084;9325.57;9.140622;0.232987;0.443633;0.011079;0.174099;0.142367;0.031732;0.817734;53.56;1.153316;1070.0;6.976348;55.32;69.99;74.57;0.6;9.18;59.76
2022;2100808;Anapurus;MA;0.0;0.928571;0.309524;0.047903;0.010485;0.940173;0.000411;0.401274;28.492714;38.216561;10;0.079678;9.531989;7.003065;12914.23;9.466163;0.240997;0.409839;0.020584;0.174206;0.145464;0.028743;0.835007;40.93;0.692907;1100.0;7.003974;54.45;65.71;77.09;0.54;10.1;65.57
2022;2100832;Apicum-Açu;MA;0.559006;0.961538;0.423077;0.108653;0.071288;0.810718;0.0059;0.31681;27.570067;18.678161;17;0.079457;9.771098;7.239215;8709.29;9.07226;0.295532;0.601925;0.026327;0.162012;0.134878;0.027134;0.832518;45.54;0.83621;900.0;6.803505;51.98;65.02;76.5;0.52;9.68;61.3
2022;2100873;Araguanã;MA;0.001972;1.0;0.241379;0.037497;0.020363;0.909362;0.032282;0.544643;45.344781;32.366071;17;0.080136;9.322061;6.799056;10033.81;9.213815;0.284672;0.453037;0.030665;0.150732;0.125195;0.025537;0.830579;44.46;0.800504;1200.0;7.09091;60.27;70.64;85.97;0.52;9.47;67.58
2022;2100907;Araioses;MA;0.005457;0.97619;0.178571;0.042191;0.011408;0.943957;0.000453;0.228805;18.769845;29.797801;8;0.072186;10.572675;7.944492;7965.3;8.982976;0.174303;0.283945;0.01881;0.159392;0.132938;0.026454;0.834031;59.34;1.45942;900.0;6.803505;57.65;70.84;79.42;0.59;8.91;66.17
2022;2100956;Arame;MA;0.0;0.985612;0.107914;0.082832;0.020361;0.531004;0.365109;0.187474;18.69342;58.037578;3;0.093859;10.147139;7.781556;11604.19;9.359207;0.287875;0.45614;0.055707;0.130325;0.110909;0.019416;0.851018;39.98;0.666111;1200.0;7.09091;64.91;75.43;83.15;0.72;6.87;73.87
2022;2101004;Arari;MA;0.075967;0.959459;0.310811;0.394719;0.013861;0.587459;0.00198;0.298451;24.565689;34.725481;9;0.072306;10.29123;7.664816;12324.14;9.419396;0.285508;0.445218;0.01089;0.187138;0.160945;0.026193;0.860036;42.77;0.747335;1200.0;7.09091;38.56;49.74;65.3;0.57;9.4;57.24
2022;2101103;Axixá;MA;0.0;1.0;0.142857;0.134385;0.015234;0.848749;0.001632;0.305;23.579304;26.25;12;0.067854;9.375092;6.685861;9051.06;9.110748;0.310056;0.485765;0.017565;0.195282;0.171394;0.023888;0.877676;47.53;0.905851;1212.0;7.100852;49.2;65.74;75.79;0.54;9.61;64.21
2022;2101202;Bacabal;MA;0.01219;0.890411;0.493151;0.157168;0.073025;0.765058;0.000838;0.283078;22.938743;19.107447;15;0.073676;11.549373;8.941415;16857.57;9.732614;0.405812;0.631911;0.019933;0.203677;0.180796;0.022881;0.887662;29.96;0.427756;1212.0;7.100852;29.79;42.67;58.35;0.55;9.79;57.44
2022;2101251;Bacabeira;MA;0.013624;0.892857;0.464286;0.215488;0.01908;0.765432;0.0;0.247224;21.631498;20.725389;12;0.07963;9.739026;7.20934;26544.56;10.186618;0.278804;0.571564;0.023951;0.174792;0.148715;0.026077;0.850811;32.21;0.475144;1200.0;7.09091;41.72;51.67;69.99;0.54;9.44;60.09
2022;2101301;Bacuri;MA;0.967949;1.0;0.323529;0.091248;0.228969;0.672999;0.001696;0.343798;28.729282;26.033691;13;0.080172;9.698368;7.17549;8505.59;9.048596;0.334243;0.46087;0.020253;0.190189;0.160794;0.029395;0.845445;46.4;0.865672;1200.0;7.09091;50.78;61.73;75.55;0.58;10.52;64.61
2022;2101350;Bacurituba;MA;0.0;0.95;0.3;0.041739;0.026087;0.931304;0.00087;0.354286;22.848439;57.142857;6;0.066641;8.566555;5.860786;8659.56;9.066534;0.335135;0.53757;0.028917;0.198508;0.160643;0.037866;0.809249;55.33;1.238639;1000.0;6.908755;61.9;73.33;84.49;0.55;10.41;64.99
2022;2101400;Balsas;MA;0.023834;0.778689;0.606557;0.097576;0.017296;0.880064;0.00091;0.114496;9.482445;14.460116;8;0.082905;11.530451;9.040501;78713.22;11.273579;0.450505;0.685905;0.023258;0.180782;0.15676;0.024022;0.86712;17.07;0.205836;1250.0;7.131699;21.22;30.79;47.32;0.58;9.55;57.42
2022;2101509;Barão de Grajaú;MA;0.170543;0.914286;0.371429;0.044881;0.014586;0.930154;0.0;0.15924;6.795196;25.566107;6;0.072113;9.851404;7.222566;15474.5;9.647014;0.324179;0.539712;0.014132;0.1718;0.150144;0.021655;0.87395;39.57;0.654807;1212.0;7.100852;37.68;50.15;61.38;0.52;8.82;52.3
2022;2101608;Barra do Corda;MA;0.001935;0.942222;0.208889;0.103051;0.027695;0.656777;0.206159;0.204991;18.336251;32.458165;6;0.082004;11.344897;8.844048;12237.13;9.412312;0.330848;0.535455;0.030777;0.156974;0.138672;0.018303;0.883404;37.02;0.587806;1212.0;7.100852;44.97;59.63;67.13;0.62;8.95;63.51
2022;2101707;Barreirinhas;MA;0.0;0.972678;0.185792;0.284528;0.02391;0.621846;0.000189;0.080892;7.257314;33.720287;2;0.082743;11.091179;8.599326;11487.54;9.349105;0.326544;0.464864;0.031368;0.153261;0.131708;0.021553;0.859369;38.76;0.63292;1200.0;7.09091;55.65;65.66;79.37;0.61;9.11;73.13
2022;2101731;Belágua;MA;0.0;0.983333;0.166667;0.012491;0.005905;0.981149;0.0;0.493685;55.200946;68.886338;7;0.102955;9.043223;6.770789;10835.93;9.290715;0.184599;0.256244;0.041411;0.103865;0.074396;0.029469;0.716279;54.52;1.198769;710.0;6.566672;74.85;82.65;89.27;0.63;8.06;92.05
2022;2101772;Bela Vista do Maranhão;MA;0.048421;0.952381;0.380952;0.16202;0.074604;0.758101;0.002261;0.451423;40.425532;20.60844;22;0.086723;9.371694;6.927558;10608.6;9.269514;0.277887;0.523145;0.043885;0.172631;0.155454;0.017177;0.900498;42.15;0.728608;1200.0;7.09091;51.65;65.04;78.95;0.5;9.23;67.93
2022;2101806;Benedito Leite;MA;0.0;1.0;0.210526;0.231729;0.026738;0.73262;0.001783;0.121212;7.862498;47.979798;3;0.072408;8.607034;5.983936;17490.4;9.769465;0.27842;0.400714;0.007717;0.157596;0.132086;0.02551;0.838129;48.34;0.935734;1200.0;7.09091;51.39;65.19;73.75;0.58;7.6;57.61
2022;2101905;Bequimão;MA;0.0;0.923077;0.282051;0.196818;0.081633;0.716361;0.002421;0.02292;1.480801;33.106961;1;0.060151;9.882519;7.072422;8106.52;9.000547;0.289303;0.516552;0.01849;0.195307;0.164117;0.03119;0.840304;52.33;1.097755;1200.0;7.09091;52.52;62.94;77.31;0.55;8.61;59.19
2022;2101939;Bernardo do Mearim;MA;0.859649;0.952381;0.190476;0.18932;0.055825;0.747573;0.002427;0.217742;19.520548;42.33871;5;0.084932;8.672657;6.20859;18035.79;9.800169;0.229277;0.385448;0.010216;0.129229;0.115918;0.013311;0.896996;54.03;1.175332;1212.0;7.100852;39.67;54.93;67.78;0.47;10.84;57.13
2022;2101970;Boa Vista do Gurupi;MA;0.0;1.0;0.4;0.083957;0.0266;0.878637;0.002494;0.355783;31.687351;29.282577;12;0.090177;8.932609;6.527958;10638.24;9.272304;0.255203;0.345155;0.042254;0.176416;0.150882;0.025534;0.855263;46.69;0.875821;1184.0;7.077498;54.35;64.92;78.03;0.52;9.38;79.27
2022;2102002;Bom Jardim;MA;0.033639;1.0;0.099174;0.07447;0.039573;0.732677;0.150442;0.415299;39.516616;42.26336;10;0.086495;10.407319;7.959975;15170.66;9.627185;0.2303;0.386703;0.029902;0.166923;0.142652;0.02427;0.854601;48.76;0.9516;1200.0;7.09091;54.28;64.0;80.1;0.58;8.41;70.54
2022;2102036;Bom Jesus das Selvas;MA;0.0;0.983871;0.274194;0.06267;0.020209;0.864214;0.050409;0.181553;20.455261;22.602989;8;0.095912;10.261162;7.917172;14862.9;9.606691;0.30033;0.548743;0.036078;0.152134;0.129278;0.022856;0.849762;32.33;0.47776;1200.0;7.09091;51.02;56.63;75.92;0.62;8.22;63.25
2022;2102077;Bom Lugar;MA;0.0;1.0;0.172414;0.110915;0.020841;0.866478;0.000353;0.310458;25.548641;31.590414;10;0.075172;9.410256;6.823286;10544.63;9.263467;0.278782;0.482581;0.027681;0.135279;0.112546;0.022734;0.83195;45.79;0.844678;1121.0;7.022868;56.36;69.29;82.33;0.49;8.96;60.91
2022;2102101;Brejo;MA;0.187861;0.934211;0.276316;0.064271;0.024599;0.908356;0.000844;0.397581;30.42204;28.7226;14;0.07755;10.437668;7.881182;11323.94;9.334763;0.256563;0.477243;0.019507;0.17076;0.148689;0.02207;0.870752;47.78;0.914975;900.0;6.803505;59.4;71.68;80.61;0.64;8.53;67.57
2022;2102150;Brejo de Areia;MA;0.0;1.0;0.125;0.065473;0.019148;0.912909;0.000618;0.317197;29.941419;40.764331;8;0.085159;9.129022;6.666957;8896.18;9.09349;0.226155;0.39154;0.026843;0.105924;0.089055;0.016869;0.840741;48.12;0.927525;800.0;6.685861;50.6;61.44;75.75;0.48;8.58;71.02
2022;2102200;Buriti;MA;0.0;0.935897;0.192308;0.028986;0.009662;0.960106;0.000156;0.405009;40.693953;27.906977;15;0.094155;10.298431;7.935945;10688.97;9.277061;0.152693;0.307025;0.022199;0.161912;0.136347;0.025565;0.842105;59.35;1.460025;1000.0;6.908755;65.31;78.96;83.21;0.63;10.14;77.3
2022;2102309;Buriti Bravo;MA;0.010292;0.915254;0.457627;0.041927;0.011264;0.945557;0.0;0.310624;25.963037;34.064665;9;0.077132;10.019313;7.457609;13491.61;9.509897;0.275252;0.474953;0.031331;0.170794;0.148882;0.021912;0.871705;48.88;0.956182;1200.0;7.09091;46.58;60.75;72.04;0.55;9.04;67.81
2022;2102325;Buriticupu;MA;0.000619;0.95;0.24;0.068959;0.014645;0.874224;0.03967;0.299363;29.099623;20.546538;15;0.087695;10.924138;8.490438;17930.67;9.794323;0.272955;0.485605;0.033249;0.178351;0.155675;0.022676;0.872858;33.96;0.514234;1200.0;7.09091;54.68;66.44;78.43;0.6;8.72;70.8
2022;2102358;Buritirana;MA;0.0;0.969697;0.212121;0.16568;0.016272;0.81213;0.003698;0.159844;14.785571;32.163743;5;0.079424;9.466454;6.934397;10808.87;9.288215;0.291427;0.552557;0.023797;0.146081;0.126426;0.019655;0.865449;45.52;0.835536;1212.0;7.100852;45.3;59.33;71.17;0.5;10.27;70.5
2022;2102374;Cachoeira Grande;MA;0.018657;0.982759;0.12069;0.038248;0.01217;0.949235;0.0;0.276869;27.538019;67.757009;4;0.087957;9.183277;6.753438;7788.94;8.960589;0.232525;0.381172;0.035798;0.136634;0.114296;0.022338;0.836512;57.89;1.374733;700.0;6.552508;73.88;84.1;90.28;0.57;8.74;78.22
2022;2102408;Cajapió;MA;0.042735;1.0;0.228571;0.073059;0.037544;0.884323;0.003044;0.225564;11.560123;52.631579;4;0.065705;9.222467;6.50129;7292.26;8.894706;0.182924;0.265102;0.04854;0.20159;0.162162;0.039428;0.804416;63.29;1.724053;1000.0;6.908755;64.11;75.16;85.6;0.57;9.02;65.23
2022;2102507;Cajari;MA;0.0;0.967213;0.131148;0.053823;0.025669;0.917196;0.000828;0.181685;16.085791;44.688645;4;0.083171;9.705829;7.219642;8208.14;9.013003;0.212984;0.413188;0.024012;0.14885;0.1236;0.025249;0.830369;59.39;1.462448;1000.0;6.908755;68.86;82.06;86.38;0.63;7.61;69.12
2022;2102556;Campestre do Maranhão;MA;0.0;0.947368;0.684211;0.172512;0.014218;0.808531;0.003791;0.257367;23.98179;18.664047;14;0.082757;9.417517;6.926577;22759.94;10.032801;0.294244;0.563141;0.018673;0.151358;0.130401;0.020957;0.861538;32.44;0.480166;1212.0;7.100852;21.72;32.0;53.06;0.48;9.91;59.2
2022;2102606;Cândido Mendes;MA;0.024242;0.964286;0.214286;0.13561;0.025691;0.832846;0.001951;0.449799;41.390728;32.128514;14;0.087447;9.900132;7.463937;8905.23;9.094506;0.299331;0.560052;0.038585;0.152629;0.123791;0.028838;0.81106;42.56;0.740947;1000.0;6.908755;56.3;68.49;77.13;0.58;8.83;63.99
2022;2102705;Cantanhede;MA;0.0;0.961039;0.246753;0.033294;0.201439;0.764598;0.0;0.4044;32.341686;40.335254;10;0.07855;10.098396;7.554859;7788.71;8.960559;0.290551;0.388698;0.041545;0.150407;0.12714;0.023267;0.845304;34.0;0.515152;1000.0;6.908755;62.19;72.5;83.1;0.6;8.83;65.6
2022;2102754;Capinzal do Norte;MA;0.007874;1.0;0.323529;0.152401;0.043841;0.781489;0.001392;0.274486;22.331634;41.112455;7;0.07271;9.339173;6.719013;27299.45;10.214659;0.316015;0.42132;0.021951;0.168109;0.143815;0.024295;0.855482;42.42;0.736714;1200.0;7.09091;54.55;67.4;76.6;0.57;8.35;61.07
2022;2102804;Carolina;MA;0.055147;0.943396;0.45283;0.166391;0.041277;0.780774;0.002935;0.139454;11.304131;30.796049;5;0.071524;10.088431;7.451242;27108.64;10.207645;0.415224;0.613706;0.030742;0.182039;0.15304;0.028998;0.840702;35.61;0.553036;1212.0;7.100852;34.22;49.0;57.85;0.55;8.76;64.06
2022;2102903;Carutapera;MA;0.0;0.977778;0.422222;0.124248;0.014601;0.833954;0.000286;0.238756;22.444096;21.5311;11;0.086228;10.095718;7.645398;9719.2;9.181962;0.319659;0.590492;0.023559;0.162445;0.131739;0.030706;0.810976;37.95;0.611604;1000.0;6.908755;52.0;64.37;71.45;0.54;9.72;66.95
2022;2103000;Caxias;MA;0.03053;0.927778;0.366667;0.085276;0.055363;0.85452;0.000622;0.147619;11.893765;31.917723;5;0.071853;11.963835;9.330787;15544.51;9.651527;0.34973;0.54062;0.017547;0.213228;0.18863;0.024598;0.884642;32.11;0.472971;1212.0;7.100852;35.21;51.35;62.48;0.55;9.66;59.54
2022;2103109;Cedral;MA;0.823789;1.0;0.15;0.177428;0.032013;0.786761;0.0;0.327014;22.237461;31.595577;10;0.06201;9.231025;6.452049;8231.19;9.015808;0.238282;0.562647;0.013219;0.170458;0.139607;0.030851;0.819013;53.24;1.13858;1000.0;6.908755;57.46;72.21;79.3;0.56;9.22;57.05
2022;2103125;Central do Maranhão;MA;0.141892;0.961538;0.384615;0.049527;0.099782;0.835397;0.010925;0.461538;41.725402;42.553191;11;0.086129;8.867146;6.416732;9709.9;9.181004;0.237211;0.347874;0.007661;0.211643;0.178249;0.033394;0.842217;50.54;1.021836;900.0;6.803505;56.09;68.46;79.7;0.54;9.52;73.46
2022;2103158;Centro do Guilherme;MA;0.533626;0.972222;0.194444;0.061347;0.010425;0.838813;0.087009;0.527626;55.420515;28.015564;19;0.104116;9.420844;7.159292;10280.91;9.238141;0.352731;0.619655;0.052441;0.162047;0.134024;0.028023;0.827068;38.79;0.63372;1212.0;7.100852;51.92;64.34;77.76;0.56;8.19;63.37
2022;2103174;Centro Novo do Maranhão;MA;0.0;0.968254;0.190476;0.070455;0.020455;0.751894;0.155682;0.414663;44.814655;36.950147;11;0.104813;9.696955;7.441907;13143.05;9.483724;0.373087;0.664632;0.048651;0.141908;0.119991;0.021917;0.845554;30.92;0.447597;1000.0;6.908755;53.65;63.64;78.45;0.56;7.66;71.23
2022;2103208;Chapadinha;MA;0.007946;0.929487;0.301282;0.122347;0.009788;0.863384;0.00112;0.256032;21.649915;23.974182;11;0.079952;11.306971;8.780787;12808.79;9.457965;0.323061;0.493117;0.028953;0.190343;0.165784;0.024559;0.870975;40.05;0.668057;1212.0;7.100852;48.38;62.91;72.05;0.59;8.72;65.38
2022;2103257;Cidelândia;MA;0.0;1.0;0.25;0.110316;0.018449;0.868599;0.00113;0.207743;19.878863;22.66289;9;0.082233;9.463353;6.966024;18026.32;9.799644;0.323377;0.617635;0.023607;0.148746;0.127049;0.021697;0.854133;33.2;0.497006;1212.0;7.100852;36.27;46.9;64.37;0.47;9.67;65.07
2022;2103307;Codó;MA;0.139084;0.941909;0.360996;0.055096;0.037435;0.905499;0.000251;0.194719;16.232772;27.669346;7;0.07622;11.646372;9.072342;14296.57;9.567845;0.305619;0.497719;0.023487;0.219208;0.193422;0.025786;0.882368;39.63;0.656452;1202.0;7.092574;44.04;60.03;68.92;0.57;8.88;65.62
2022;2103406;Coelho Neto;MA;0.0;0.887097;0.548387;0.0752;0.029143;0.893943;0.000229;0.312701;23.692928;19.987105;16;0.074463;10.637273;8.040125;12757.43;9.453947;0.259093;0.456122;0.023559;0.202835;0.178341;0.024495;0.879239;43.39;0.766472;1212.0;7.100852;47.3;60.29;73.62;0.54;8.28;64.9
2022;2103505;Colinas;MA;0.181116;0.91358;0.382716;0.172082;0.046601;0.773407;0.002351;0.360733;28.896716;25.608599;14;0.078455;10.604528;8.059592;17047.5;9.743817;0.300107;0.48016;0.029539;0.183034;0.161086;0.021948;0.880088;42.06;0.725923;1200.0;7.09091;48.71;62.46;71.52;0.63;9.2;62.25
2022;2103554;Conceição do Lago-Açu;MA;0.0;1.0;0.109091;0.227414;0.057352;0.713463;0.000221;0.150716;15.95709;41.446873;4;0.088971;9.61019;7.191429;10997.85;9.305546;0.273185;0.514703;0.037211;0.154127;0.127344;0.026784;0.826224;44.56;0.803752;800.0;6.685861;58.58;67.98;80.5;0.51;8.15;77.06
2022;2103604;Coroatá;MA;0.015823;0.925926;0.333333;0.113158;0.017152;0.864687;0.0027;0.270642;15.915119;29.48886;9;0.076856;10.994857;8.429236;9992.08;9.209648;0.262853;0.429448;0.025195;0.183069;0.158783;0.024286;0.867341;49.36;0.974724;1200.0;7.09091;49.57;63.7;73.19;0.58;9.35;65.19
2022;2103703;Cururupu;MA;0.021472;0.921875;0.46875;0.066027;0.154251;0.777652;0.000941;0.119915;10.330186;27.118644;4;0.074783;10.359614;7.766841;9597.53;9.169366;0.321689;0.535501;0.024951;0.19204;0.16199;0.03005;0.843523;47.75;0.913876;1200.0;7.09091;44.54;60.06;71.72;0.58;10.08;62.84
2022;2103752;Davinópolis;MA;0.01061;0.961538;0.692308;0.145972;0.011571;0.841121;0.00089;0.291558;26.173285;22.628372;13;0.07977;9.575331;7.047517;15175.99;9.627536;0.440693;0.676749;0.012002;0.164551;0.1407;0.023851;0.855053;25.96;0.350621;1212.0;7.100852;34.77;45.9;67.28;0.45;9.61;67.12
2022;2103802;Dom Pedro;MA;0.452206;0.862069;0.551724;0.116256;0.012808;0.86601;0.000246;0.321253;11.798898;35.626536;9;0.07062;10.045595;7.395722;12844.14;9.460721;0.396671;0.634553;0.007447;0.181072;0.161105;0.019967;0.889728;33.35;0.500375;1200.0;7.09091;33.56;46.97;62.06;0.48;8.9;58.08
2022;2103901;Duque Bacelar;MA;0.088496;1.0;0.28125;0.070563;0.041558;0.879654;0.001732;0.364183;33.16052;38.461538;9;0.081385;9.232493;6.725034;10747.33;9.282506;0.220509;0.334445;0.031575;0.16697;0.141142;0.025828;0.845316;53.22;1.137666;1000.0;6.908755;63.58;71.98;81.63;0.6;8.82;72.26
2022;2104008;Esperantinópolis;MA;0.91906;0.96;0.3;0.209001;0.021887;0.766646;0.0;0.253256;20.916389;36.17945;7;0.075474;9.815312;7.23201;10107.53;9.221135;0.256955;0.412273;0.026111;0.156783;0.136186;0.020597;0.86863;43.5;0.769912;1212.0;7.100852;46.89;60.01;72.09;0.59;9.82;61.23
2022;2104057;Estreito;MA;0.802768;0.818182;0.659091;0.265246;0.015738;0.714426;0.001311;0.1103;8.680243;16.910069;7;0.078152;10.413163;7.86442;33194.72;10.410176;0.438367;0.657571;0.024921;0.169359;0.144475;0.024884;0.85307;22.2;0.285347;1212.0;7.100852;22.67;33.32;46.88;0.56;7.73;51.6
2022;2104073;Feira Nova do Maranhão;MA;0.0;1.0;0.363636;0.110254;0.009923;0.865491;0.001103;0.145312;13.295229;17.1875;8;0.079523;8.993303;6.463029;16548.83;9.714131;0.292282;0.521765;0.025351;0.13285;0.108293;0.024557;0.815152;41.09;0.697505;1200.0;7.09091;59.86;71.57;80.06;0.62;9.51;69.75
2022;2104081;Fernando Falcão;MA;0.0;1.0;0.114286;0.052688;0.006093;0.473477;0.466308;0.229588;27.131426;28.29426;8;0.113768;9.29413;7.121252;12990.89;9.472081;0.359989;0.526721;0.05922;0.095844;0.073381;0.022463;0.765625;38.82;0.634521;1100.0;7.003974;72.73;81.2;90.45;0.55;5.75;75.94
2022;2104099;Formosa da Serra Negra;MA;0.002494;0.966667;0.266667;0.237569;0.031308;0.713628;0.005525;0.281465;22.631074;22.883295;12;0.073988;9.782449;7.179308;12538.86;9.436667;0.290771;0.390302;0.019385;0.124026;0.096963;0.027064;0.78179;42.43;0.737016;1200.0;7.09091;62.31;74.63;82.86;0.63;8.1;61.9
2022;2104107;Fortaleza dos Nogueiras;MA;0.0;0.97619;0.261905;0.120338;0.026807;0.825466;0.00204;0.345263;24.287975;44.210526;8;0.075158;9.444701;6.857514;33508.7;10.41959;0.317565;0.578084;0.021752;0.145124;0.123624;0.0215;0.851852;29.8;0.424501;1212.0;7.100852;38.76;48.53;64.9;0.53;8.65;59.47
2022;2104206;Fortuna;MA;0.054878;0.944444;0.361111;0.124891;0.035371;0.827948;0.00393;0.314841;28.982092;25.936599;12;0.081762;9.739615;7.236339;12170.59;9.40686;0.24953;0.344326;0.023805;0.140938;0.123029;0.017909;0.872928;48.89;0.956564;1212.0;7.100852;46.79;61.72;67.07;0.56;9.48;67.63
2022;2104305;Godofredo Viana;MA;0.054545;1.0;0.380952;0.313756;0.024214;0.660999;0.0;0.098793;10.799136;23.051592;4;0.089436;9.228868;6.81564;95973.89;11.471842;0.319297;0.57343;0.029236;0.135626;0.107927;0.027698;0.795775;27.33;0.376084;1200.0;7.09091;46.2;59.15;70.5;0.5;9.09;56.35
2022;2104404;Gonçalves Dias;MA;0.0;0.95082;0.229508;0.103429;0.032356;0.860343;0.001383;0.199848;3.080321;46.352584;4;0.076485;9.753072;7.183112;9941.07;9.20453;0.287138;0.532817;0.021831;0.137854;0.119311;0.018543;0.865489;45.37;0.830496;1200.0;7.09091;53.83;68.72;72.79;0.59;8.86;63.43
2022;2104503;Governador Archer;MA;0.0;1.0;0.407407;0.135892;0.015041;0.845954;0.000519;0.268717;20.721337;36.096257;7;0.073111;9.233275;6.618739;9526.73;9.161962;0.241766;0.441132;0.024224;0.17217;0.151617;0.020553;0.880626;44.92;0.815541;1212.0;7.100852;47.57;61.44;72.31;0.55;9.3;61.78
